study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB11202	ERP012552	SAMEA3582224	ERS889373	ERX1122335	ERR1042853	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.554		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	9793008	421099344	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.554	E-MTAB-3929:E7.9.554	381521364	f4238682f5e2322aae56bf1f96dfcd44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042853/ERR1042853.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/003/ERR1042853/ERR1042853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042853/ERR1042853.fastq.gz	341446310	cda65bdacbbbbaa01374174708deb6a1	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042853/E7.9.554.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042853/E7.9.554.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042853/E7.9.554.fastq.gz	FASTQ	469306935	3af6cfab8a3fb45fec57f28fdcdb0a4d	ftp.sra.ebi.ac.uk/vol1/err/ERR104/003/ERR1042853	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/003/ERR1042853	ftp.sra.ebi.ac.uk/vol1/err/ERR104/003/ERR1042853				E-MTAB-3929:E7.9.554	ArrayExpress	E7.9.554		2015-10-02
PRJEB11202	ERP012552	SAMEA3582225	ERS889374	ERX1122336	ERR1042854	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.555		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	7209725	310018175	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.555	E-MTAB-3929:E7.9.555	287084365	ef86ba63c10f54e352de6c378e43613e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042854/ERR1042854.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/004/ERR1042854/ERR1042854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042854/ERR1042854.fastq.gz	258547571	c99377b2c90f37eec8cee775a12f52d0	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042854/E7.9.555.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042854/E7.9.555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042854/E7.9.555.fastq.gz	FASTQ	340752830	be8e3c16a5a41c12224d393114c33f65	ftp.sra.ebi.ac.uk/vol1/err/ERR104/004/ERR1042854	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/004/ERR1042854	ftp.sra.ebi.ac.uk/vol1/err/ERR104/004/ERR1042854				E-MTAB-3929:E7.9.555	ArrayExpress	E7.9.555		2015-10-02
PRJEB11202	ERP012552	SAMEA3582226	ERS889375	ERX1122337	ERR1042855	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.556		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	5663989	243551527	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.556	E-MTAB-3929:E7.9.556	229322095	764504596f70fe135c5990b60d84698d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042855/ERR1042855.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/005/ERR1042855/ERR1042855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042855/ERR1042855.fastq.gz	206700848	32e4e1d03060f3f38b0296a762c8aa92	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042855/E7.9.556.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042855/E7.9.556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042855/E7.9.556.fastq.gz	FASTQ	271761851	f23bf689d24975af08fc92706212cef3	ftp.sra.ebi.ac.uk/vol1/err/ERR104/005/ERR1042855	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/005/ERR1042855	ftp.sra.ebi.ac.uk/vol1/err/ERR104/005/ERR1042855				E-MTAB-3929:E7.9.556	ArrayExpress	E7.9.556		2015-10-02
PRJEB11202	ERP012552	SAMEA3582227	ERS889376	ERX1122338	ERR1042856	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.557		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	4863093	209112999	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.557	E-MTAB-3929:E7.9.557	191777669	735b6b0d64801e621e932599a6e5a462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042856/ERR1042856.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/006/ERR1042856/ERR1042856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042856/ERR1042856.fastq.gz	172285128	13d607b1d907a6caab2bfc6c587a0402	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042856/E7.9.557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042856/E7.9.557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042856/E7.9.557.fastq.gz	FASTQ	230088315	bed5daed7f14159dc383b47eccb1c19e	ftp.sra.ebi.ac.uk/vol1/err/ERR104/006/ERR1042856	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/006/ERR1042856	ftp.sra.ebi.ac.uk/vol1/err/ERR104/006/ERR1042856				E-MTAB-3929:E7.9.557	ArrayExpress	E7.9.557		2015-10-02
PRJEB11202	ERP012552	SAMEA3582228	ERS889377	ERX1122339	ERR1042857	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.558		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	6754680	290451240	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.558	E-MTAB-3929:E7.9.558	274482631	95c427f7b49c501b6e92d1f650bfec42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042857/ERR1042857.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/007/ERR1042857/ERR1042857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042857/ERR1042857.fastq.gz	247560312	784d5bd77344b0c039d882ab3d50be7e	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042857/E7.9.558.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042857/E7.9.558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042857/E7.9.558.fastq.gz	FASTQ	324832975	608091bc057b4dfdec54d897f451e888	ftp.sra.ebi.ac.uk/vol1/err/ERR104/007/ERR1042857	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/007/ERR1042857	ftp.sra.ebi.ac.uk/vol1/err/ERR104/007/ERR1042857				E-MTAB-3929:E7.9.558	ArrayExpress	E7.9.558		2015-10-02
PRJEB11202	ERP012552	SAMEA3582229	ERS889378	ERX1122340	ERR1042858	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.559		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	5569522	239489446	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.559	E-MTAB-3929:E7.9.559	219866620	26e34d2d19ca0a083cd1c74518b57c5b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042858/ERR1042858.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/008/ERR1042858/ERR1042858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042858/ERR1042858.fastq.gz	197504681	5d58857969f1103fd793db12c1557c67	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042858/E7.9.559.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042858/E7.9.559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042858/E7.9.559.fastq.gz	FASTQ	263986401	1df5d53665a875b42f797fd97f3317d9	ftp.sra.ebi.ac.uk/vol1/err/ERR104/008/ERR1042858	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/008/ERR1042858	ftp.sra.ebi.ac.uk/vol1/err/ERR104/008/ERR1042858				E-MTAB-3929:E7.9.559	ArrayExpress	E7.9.559		2015-10-02
PRJEB11202	ERP012552	SAMEA3582230	ERS889379	ERX1122341	ERR1042859	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.560		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	5661179	243430697	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.560	E-MTAB-3929:E7.9.560	224756446	274dc65f6e0d8be82f5722be5b5f892c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042859/ERR1042859.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/009/ERR1042859/ERR1042859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042859/ERR1042859.fastq.gz	202099749	0c3c877f32eb4883bbfcd4d987951d76	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042859/E7.9.560.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042859/E7.9.560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042859/E7.9.560.fastq.gz	FASTQ	268725450	dc5bc2d20164da0b914ef7e89365daeb	ftp.sra.ebi.ac.uk/vol1/err/ERR104/009/ERR1042859	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/009/ERR1042859	ftp.sra.ebi.ac.uk/vol1/err/ERR104/009/ERR1042859				E-MTAB-3929:E7.9.560	ArrayExpress	E7.9.560		2015-10-02
PRJEB11202	ERP012552	SAMEA3582231	ERS889380	ERX1122342	ERR1042860	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.561		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	5751094	247297042	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.561	E-MTAB-3929:E7.9.561	227327069	0f9c95d2931269bccc671c8c807320c2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042860/ERR1042860.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/000/ERR1042860/ERR1042860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042860/ERR1042860.fastq.gz	204349019	d9c38e2b4021ea8a3876a48930ee8560	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042860/E7.9.561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042860/E7.9.561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042860/E7.9.561.fastq.gz	FASTQ	272226356	12f78b21a442adda4ff889278edccb7a	ftp.sra.ebi.ac.uk/vol1/err/ERR104/000/ERR1042860	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/000/ERR1042860	ftp.sra.ebi.ac.uk/vol1/err/ERR104/000/ERR1042860				E-MTAB-3929:E7.9.561	ArrayExpress	E7.9.561		2015-10-02
PRJEB11202	ERP012552	SAMEA3582232	ERS889381	ERX1122343	ERR1042861	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.562		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	5429982	233489226	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.562	E-MTAB-3929:E7.9.562	212393562	b56f67dcea90a1a5cae028558c0a3341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042861/ERR1042861.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/001/ERR1042861/ERR1042861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042861/ERR1042861.fastq.gz	190459705	1680693c90d866df82600bfa3daa7af7	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042861/E7.9.562.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042861/E7.9.562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042861/E7.9.562.fastq.gz	FASTQ	257713091	d17a18908e674b17a4351a554f73ad1d	ftp.sra.ebi.ac.uk/vol1/err/ERR104/001/ERR1042861	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/001/ERR1042861	ftp.sra.ebi.ac.uk/vol1/err/ERR104/001/ERR1042861				E-MTAB-3929:E7.9.562	ArrayExpress	E7.9.562		2015-10-02
PRJEB11202	ERP012552	SAMEA3582233	ERS889382	ERX1122344	ERR1042862	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.563		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	7315924	314584732	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.563	E-MTAB-3929:E7.9.563	280701126	d6b1a5eb7d14ca008188bea150a610b2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042862/ERR1042862.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/002/ERR1042862/ERR1042862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042862/ERR1042862.fastq.gz	250976391	4e1153f306612f53addd074ad3dfb278	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042862/E7.9.563.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042862/E7.9.563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042862/E7.9.563.fastq.gz	FASTQ	347123568	9d6586afc8acea0ae39739b8b180c92b	ftp.sra.ebi.ac.uk/vol1/err/ERR104/002/ERR1042862	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/002/ERR1042862	ftp.sra.ebi.ac.uk/vol1/err/ERR104/002/ERR1042862				E-MTAB-3929:E7.9.563	ArrayExpress	E7.9.563		2015-10-02
PRJEB11202	ERP012552	SAMEA3582234	ERS889383	ERX1122345	ERR1042863	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.564		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	6553053	281781279	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.564	E-MTAB-3929:E7.9.564	262687613	e6f85dc054e0461dd906f3872c456d9e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042863/ERR1042863.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/003/ERR1042863/ERR1042863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042863/ERR1042863.fastq.gz	236372909	911184d21c33dd42d90d27d289a6f54c	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042863/E7.9.564.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042863/E7.9.564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042863/E7.9.564.fastq.gz	FASTQ	315685944	329dc67b48bef0fea3f0d25f379891aa	ftp.sra.ebi.ac.uk/vol1/err/ERR104/003/ERR1042863	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/003/ERR1042863	ftp.sra.ebi.ac.uk/vol1/err/ERR104/003/ERR1042863				E-MTAB-3929:E7.9.564	ArrayExpress	E7.9.564		2015-10-02
PRJEB11202	ERP012552	SAMEA3582235	ERS889384	ERX1122346	ERR1042864	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.565		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	6585929	283194947	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.565	E-MTAB-3929:E7.9.565	260975507	bd21c591f83a3e6368c106c32d278944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042864/ERR1042864.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/004/ERR1042864/ERR1042864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042864/ERR1042864.fastq.gz	234531797	db5285b8a9be1de2d58908cfcd4d727f	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042864/E7.9.565.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042864/E7.9.565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042864/E7.9.565.fastq.gz	FASTQ	313672278	4b200cfdaccb811f769673c8aac79a99	ftp.sra.ebi.ac.uk/vol1/err/ERR104/004/ERR1042864	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/004/ERR1042864	ftp.sra.ebi.ac.uk/vol1/err/ERR104/004/ERR1042864				E-MTAB-3929:E7.9.565	ArrayExpress	E7.9.565		2015-10-02
PRJEB11202	ERP012552	SAMEA3582236	ERS889385	ERX1122347	ERR1042865	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.567		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	6296238	270738234	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.567	E-MTAB-3929:E7.9.567	245690393	237815e1952a208cf7d37b97122b8b2c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042865/ERR1042865.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/005/ERR1042865/ERR1042865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042865/ERR1042865.fastq.gz	220194349	9b3e2ded033a0bfeb4ea7afe9089a5e5	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042865/E7.9.567.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042865/E7.9.567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042865/E7.9.567.fastq.gz	FASTQ	298729675	1bf4520af74ac6533f8fc2565f18a07d	ftp.sra.ebi.ac.uk/vol1/err/ERR104/005/ERR1042865	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/005/ERR1042865	ftp.sra.ebi.ac.uk/vol1/err/ERR104/005/ERR1042865				E-MTAB-3929:E7.9.567	ArrayExpress	E7.9.567		2015-10-02
PRJEB11202	ERP012552	SAMEA3582237	ERS889386	ERX1122348	ERR1042866	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.568		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	7159040	307838720	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.568	E-MTAB-3929:E7.9.568	284315471	789669b81530fddff28b5c074e047c39	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042866/ERR1042866.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/006/ERR1042866/ERR1042866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042866/ERR1042866.fastq.gz	255354261	63aae1306553d9a629fe85d2ba40e3f8	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042866/E7.9.568.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042866/E7.9.568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042866/E7.9.568.fastq.gz	FASTQ	341257982	2d13648651c05415a2b826324755df08	ftp.sra.ebi.ac.uk/vol1/err/ERR104/006/ERR1042866	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/006/ERR1042866	ftp.sra.ebi.ac.uk/vol1/err/ERR104/006/ERR1042866				E-MTAB-3929:E7.9.568	ArrayExpress	E7.9.568		2015-10-02
PRJEB11202	ERP012552	SAMEA3582238	ERS889387	ERX1122349	ERR1042867	ERA510323	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	E7.9.569		SINGLE	RNA-Seq	TRANSCRIPTOMIC	RANDOM	6729459	289366737	Department of Cell and Molecular Biology, Karolinska Institutet	2016-04-06	2018-11-16	Illumina HiSeq 2000 sequencing; Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos	E-MTAB-3929	E-MTAB-3929:E7.9.569	E-MTAB-3929:E7.9.569	261566104	58f31d41f8c7f7491b0f5ccb7cf40626	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042867/ERR1042867.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR104/007/ERR1042867/ERR1042867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042867/ERR1042867.fastq.gz	234202097	22ee06224893bb62eb957467f8f266b2	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042867/E7.9.569.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR104/ERR1042867/E7.9.569.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR104/ERR1042867/E7.9.569.fastq.gz	FASTQ	319595814	1ee7e5503f9656cbeed0d1021c61cd1b	ftp.sra.ebi.ac.uk/vol1/err/ERR104/007/ERR1042867	fasp.sra.ebi.ac.uk:/vol1/err/ERR104/007/ERR1042867	ftp.sra.ebi.ac.uk/vol1/err/ERR104/007/ERR1042867				E-MTAB-3929:E7.9.569	ArrayExpress	E7.9.569		2015-10-02
